team_a,team_b,matches,team_a_wins,team_b_wins,draws,team_a_goal_diff
Benin,Lesotho,4,2,0,2,5
Benin,Liberia,2,2,0,0,5
Benin,Libya,2,1,0,1,1
Benin,Madagascar,4,2,2,0,0
Benin,Mauritania,2,1,1,0,1
Benin,Morocco,2,0,1,1,-1
Benin,Mozambique,2,0,2,0,-2
Benin,Niger,1,0,0,1,0
Benin,Nigeria,6,1,4,1,-8
Benin,Rwanda,6,3,1,2,4
Benin,Senegal,5,0,4,1,-7
Benin,Sierra Leone,3,1,1,1,0
Benin,South Africa,2,0,2,0,-3
Benin,Tanzania,2,1,1,0,0
Benin,Togo,3,1,1,1,-3
Benin,Zambia,3,1,0,2,1
Benin,Zimbabwe,2,1,0,1,1
Bermuda,Brunei,1,1,0,0,2
Bermuda,Canada,1,0,1,0,-4
Bermuda,Cape Verde,1,1,0,0,3
Bermuda,Cayman Islands,2,1,0,1,5
Bermuda,Costa Rica,1,0,1,0,-1
Bermuda,Cuba,2,1,1,0,-4
Bermuda,Curaçao,2,0,2,0,-8
Bermuda,DR Congo,1,0,1,0,-2
Bermuda,Dominica,2,2,0,0,6
Bermuda,Dominican Republic,3,1,2,0,-4
Bermuda,French Guiana,2,0,1,1,-3
Bermuda,Guatemala,1,0,0,1,0
Bermuda,Guinea,1,0,1,0,-4
Bermuda,Guyana,3,1,2,0,-2
Bermuda,Haiti,4,0,3,1,-6
Bermuda,Honduras,3,0,3,0,-9
Bermuda,Jamaica,2,0,2,0,-8
Bermuda,Mexico,2,0,2,0,-5
Bermuda,Montserrat,1,0,1,0,-1
Bermuda,Nicaragua,1,1,0,0,2
Bermuda,Panama,2,1,1,0,-1
Bermuda,Saint Vincent and the Grenadines,2,1,1,0,1
Bermuda,Suriname,1,0,1,0,-6
Bermuda,Trinidad and Tobago,2,0,1,1,-3
Bhutan,Brunei,1,0,1,0,-1
Bhutan,Cambodia,1,0,1,0,-4
Bhutan,Central African Republic,1,0,1,0,-6
Bhutan,Guam,2,1,1,0,-4
Bhutan,Hong Kong,2,1,1,0,-2
Bhutan,Laos,1,0,1,0,-1
Bhutan,Lebanon,3,0,3,0,-9
Bhutan,Macau,1,1,0,0,1
Bhutan,Maldives,1,0,1,0,-2
Bhutan,Nepal,1,0,0,1,0
Bhutan,Sri Lanka,1,0,1,0,-2
Bhutan,Yemen,2,0,1,1,-6
Biafra,Matabeleland,2,1,1,0,0
Biafra,Yoruba Nation,1,1,0,0,1
Bolivia,Brazil,5,1,4,0,-15
Bolivia,Chile,7,2,3,2,0
Bolivia,Colombia,5,1,3,1,-8
Bolivia,Ecuador,8,0,8,0,-16
Bolivia,El Salvador,1,1,0,0,1
Bolivia,France,1,0,1,0,-2
Bolivia,Haiti,1,1,0,0,2
Bolivia,Iraq,1,0,1,0,-1
Bolivia,Japan,2,0,2,0,-4
Bolivia,Jordan,1,1,0,0,1
Bolivia,Mexico,2,0,2,0,-2
Bolivia,Nicaragua,1,0,0,1,0
Bolivia,Panama,3,0,2,1,-3
Bolivia,Paraguay,5,1,2,2,1
Bolivia,Peru,6,2,4,0,-5
Bolivia,Russia,1,0,1,0,-3
Bolivia,Saudi Arabia,1,1,0,0,1
Bolivia,Scotland,1,0,1,0,-4
Bolivia,Senegal,1,0,1,0,-2
Bolivia,South Korea,2,0,2,0,-3
Bolivia,Suriname,1,1,0,0,1
Bolivia,Trinidad and Tobago,2,2,0,0,8
Bolivia,United States,1,0,1,0,-2
Bolivia,Uruguay,6,1,4,1,-9
Bolivia,Uzbekistan,1,0,1,0,-1
Bolivia,Venezuela,6,2,4,0,-4
Bonaire,British Virgin Islands,4,3,1,0,2
Bonaire,El Salvador,3,0,2,1,-2
Bonaire,Guyana,1,0,1,0,-1
Bonaire,Montserrat,2,1,1,0,0
Bonaire,Niger,1,0,1,0,-6
Bonaire,Saint Martin,3,0,3,0,-8
Bonaire,Saint Vincent and the Grenadines,4,1,2,1,-1
Bonaire,Sint Maarten,2,0,1,1,-5
Bonaire,Turks and Caicos Islands,2,1,1,0,2
Bonaire,United States Virgin Islands,2,2,0,0,4
Bosnia and Herzegovina,Canada,1,0,0,1,0
Bosnia and Herzegovina,Costa Rica,1,0,0,1,0
Bosnia and Herzegovina,Cyprus,2,1,0,1,1
Bosnia and Herzegovina,Denmark,1,0,1,0,-2
Bosnia and Herzegovina,England,1,0,1,0,-3
Bosnia and Herzegovina,Finland,6,2,2,2,0
Bosnia and Herzegovina,France,2,0,1,1,-1
Bosnia and Herzegovina,Georgia,1,0,1,0,-1
Bosnia and Herzegovina,Germany,2,0,2,0,-8
Bosnia and Herzegovina,Greece,2,0,1,1,-1
Bosnia and Herzegovina,Hungary,2,0,1,1,-2
Bosnia and Herzegovina,Iceland,2,1,1,0,2
Bosnia and Herzegovina,Iran,1,0,1,0,-2
Bosnia and Herzegovina,Italy,6,0,4,2,-7
Bosnia and Herzegovina,Kazakhstan,2,1,0,1,2
Bosnia and Herzegovina,Kuwait,1,1,0,0,1
Bosnia and Herzegovina,Liechtenstein,4,4,0,0,11
Bosnia and Herzegovina,Luxembourg,3,1,2,0,-4
Bosnia and Herzegovina,Malta,1,1,0,0,3
Bosnia and Herzegovina,Montenegro,3,1,0,2,1
Bosnia and Herzegovina,Netherlands,4,0,2,2,-5
Bosnia and Herzegovina,North Macedonia,1,0,0,1,0
Bosnia and Herzegovina,Northern Ireland,1,0,0,1,0
Bosnia and Herzegovina,Panama,1,0,0,1,0
Bosnia and Herzegovina,Poland,2,0,2,0,-4
Bosnia and Herzegovina,Portugal,2,0,2,0,-8
Bosnia and Herzegovina,Romania,4,3,1,0,1
Bosnia and Herzegovina,San Marino,2,2,0,0,7
Bosnia and Herzegovina,Slovakia,2,0,2,0,-3
Bosnia and Herzegovina,Slovenia,1,0,1,0,-1
Bosnia and Herzegovina,Switzerland,1,0,1,0,-3
Bosnia and Herzegovina,Ukraine,3,0,2,1,-3
Bosnia and Herzegovina,United States,1,0,1,0,-1
Bosnia and Herzegovina,Wales,1,0,0,1,0
Botswana,Cape Verde,2,2,0,0,2
Botswana,Comoros,1,1,0,0,1
Botswana,DR Congo,1,0,1,0,-3
Botswana,Egypt,3,0,2,1,-5
Botswana,Equatorial Guinea,2,0,2,0,-3
Botswana,Eswatini,4,3,0,1,4
Botswana,Guinea,2,1,0,1,1
Botswana,Lesotho,2,2,0,0,5
Botswana,Liberia,1,0,0,1,0
Botswana,Libya,2,1,1,0,0
Botswana,Malawi,3,1,1,1,0
Botswana,Mauritania,2,0,1,1,-1
Botswana,Mozambique,3,0,2,1,-3
Botswana,Namibia,1,0,0,1,0
Botswana,Senegal,1,0,1,0,-3
Botswana,Seychelles,1,1,0,0,1
Botswana,Somalia,2,2,0,0,4
Botswana,South Africa,5,0,4,1,-4
Botswana,Tunisia,2,0,1,1,-3
Botswana,Uganda,2,0,2,0,-2
Botswana,Zambia,5,1,3,1,-2
Botswana,Zimbabwe,3,0,2,1,-4
Brazil,Cameroon,1,0,1,0,-1
Brazil,Chile,5,5,0,0,10
Brazil,Colombia,7,3,1,3,2
Brazil,Costa Rica,1,0,0,1,0
Brazil,Croatia,2,1,0,1,2
Brazil,Czech Republic,1,1,0,0,2
Brazil,Ecuador,5,2,0,3,3
Brazil,Egypt,1,1,0,0,1
Brazil,England,1,1,0,0,1
Brazil,France,1,0,1,0,-1
Brazil,Ghana,1,1,0,0,3
Brazil,Guinea,1,1,0,0,3
Brazil,Haiti,1,1,0,0,3
Brazil,Honduras,1,1,0,0,7
Brazil,Japan,2,1,1,0,0
Brazil,Mexico,1,1,0,0,1
Brazil,Morocco,2,0,1,1,-1
Brazil,Nigeria,1,0,0,1,0
Brazil,Panama,2,1,0,1,4
Brazil,Paraguay,6,4,1,1,9
Brazil,Peru,9,8,1,0,20
Brazil,Qatar,1,1,0,0,2
Brazil,Senegal,3,1,1,1,0
Brazil,Serbia,1,1,0,0,2
Brazil,South Korea,4,4,0,0,15
Brazil,Spain,1,0,0,1,0
Brazil,Switzerland,1,1,0,0,1
Brazil,Tunisia,2,1,0,1,4
Brazil,United States,1,0,0,1,0
Brazil,Uruguay,5,2,1,2,3
Brazil,Venezuela,6,3,0,3,6
British Virgin Islands,Cayman Islands,6,1,2,3,-1
British Virgin Islands,Cuba,1,0,1,0,-5
British Virgin Islands,Curaçao,1,0,1,0,-8
British Virgin Islands,Dominica,3,0,2,1,-4
British Virgin Islands,Dominican Republic,1,0,1,0,-4
British Virgin Islands,Gibraltar,1,0,1,0,-4
British Virgin Islands,Grenada,1,0,1,0,-3
British Virgin Islands,Guatemala,2,0,2,0,-6
British Virgin Islands,Jamaica,1,0,1,0,-1
British Virgin Islands,Puerto Rico,2,0,2,0,-8
British Virgin Islands,Saint Kitts and Nevis,2,0,2,0,-4
British Virgin Islands,Saint Vincent and the Grenadines,2,0,1,1,-3
British Virgin Islands,Turks and Caicos Islands,3,1,0,2,2
British Virgin Islands,United States Virgin Islands,2,0,0,2,0
Brunei,Cambodia,1,0,1,0,-4
Brunei,Hong Kong,1,0,1,0,-10
Brunei,Indonesia,3,0,3,0,-19
Brunei,Laos,2,1,1,0,0
Brunei,Lebanon,2,0,2,0,-8
Brunei,Macau,2,2,0,0,4
Brunei,Malaysia,1,0,1,0,-4
Brunei,Maldives,1,0,1,0,-3
Brunei,Mongolia,2,1,1,0,-1
Brunei,Philippines,1,0,1,0,-4
Brunei,Russia,1,0,1,0,-1
Brunei,Sri Lanka,3,2,1,0,1
Brunei,Thailand,1,0,1,0,-5
Brunei,Timor-Leste,4,1,2,1,2
Brunei,Vanuatu,1,1,0,0,1
Brunei,Yemen,2,0,2,0,-11
Bulgaria,Croatia,1,0,1,0,-1
Bulgaria,Cyprus,2,1,0,1,2
Bulgaria,Czech Republic,2,1,1,0,0
Bulgaria,England,2,0,2,0,-10
Bulgaria,Finland,2,0,2,0,-3
Bulgaria,France,1,0,1,0,-3
Bulgaria,Georgia,5,2,2,1,-2
Bulgaria,Gibraltar,3,2,0,1,7
Bulgaria,Greece,1,0,1,0,-4
Bulgaria,Hungary,3,0,2,1,-5
Bulgaria,Indonesia,1,1,0,0,1
Bulgaria,Iran,1,0,1,0,-1
Bulgaria,Italy,2,0,1,1,-2
Bulgaria,Kosovo,2,0,1,1,-1
Bulgaria,Lithuania,4,1,2,1,-3
Bulgaria,Luxembourg,3,1,0,2,1
Bulgaria,Moldova,1,0,0,1,0
Bulgaria,Montenegro,5,0,3,2,-3
Bulgaria,North Macedonia,2,1,0,1,1
Bulgaria,Northern Ireland,4,2,1,1,-3
Bulgaria,Paraguay,1,0,1,0,-1
Bulgaria,Qatar,1,0,1,0,-1
Bulgaria,Republic of Ireland,5,0,3,2,-4
Bulgaria,Romania,1,0,0,1,0
Bulgaria,Russia,1,0,1,0,-1
Bulgaria,Serbia,2,0,0,2,0
Bulgaria,Slovakia,1,0,0,1,0
Bulgaria,Slovenia,1,0,0,1,0
Bulgaria,Solomon Islands,1,1,0,0,8
Bulgaria,Spain,2,0,2,0,-7
Bulgaria,Switzerland,2,0,2,0,-6
Bulgaria,Tanzania,1,1,0,0,1
Bulgaria,Turkey,2,0,2,0,-7
Bulgaria,Ukraine,1,0,0,1,0
Bulgaria,Wales,2,0,2,0,-2
Burkina Faso,Burundi,2,2,0,0,5
Burkina Faso,Cameroon,2,0,1,1,-1
Burkina Faso,Cape Verde,3,2,1,0,1
Burkina Faso,Comoros,1,1,0,0,1
Burkina Faso,DR Congo,4,3,0,1,5
Burkina Faso,Djibouti,4,4,0,0,15
Burkina Faso,Egypt,2,0,1,1,-1
Burkina Faso,Equatorial Guinea,2,1,0,1,1
Burkina Faso,Eswatini,2,1,0,1,2
Burkina Faso,Ethiopia,3,2,0,1,5
Burkina Faso,Gabon,3,1,1,1,2
Burkina Faso,Guinea-Bissau,4,2,0,2,6
Burkina Faso,Iran,1,0,1,0,-1
Burkina Faso,Ivory Coast,3,1,2,0,-3
Burkina Faso,Kenya,1,0,0,1,0
Burkina Faso,Kosovo,1,0,1,0,-5
Burkina Faso,Libya,2,1,1,0,0
Burkina Faso,Madagascar,1,1,0,0,1
Burkina Faso,Malawi,4,2,1,1,1
Burkina Faso,Mali,1,0,1,0,-1
Burkina Faso,Mauritania,4,3,0,1,3
Burkina Faso,Morocco,3,0,2,1,-2
Burkina Faso,Niger,3,2,0,1,3
Burkina Faso,Russia,1,0,1,0,-3
Burkina Faso,Senegal,3,0,2,1,-3
Burkina Faso,Sierra Leone,2,1,0,1,1
Burkina Faso,South Sudan,2,2,0,0,2
Burkina Faso,Sudan,1,1,0,0,2
Burkina Faso,Tanzania,1,1,0,0,2
Burkina Faso,Togo,2,1,0,1,1
Burkina Faso,Tunisia,2,1,1,0,-1
Burkina Faso,Uganda,2,0,0,2,0
Burkina Faso,Zanzibar,2,1,1,0,0
Burkina Faso,Zimbabwe,1,1,0,0,2
Burundi,Cameroon,2,0,2,0,-4
Burundi,Central African Republic,2,0,1,1,-2
Burundi,Comoros,1,0,1,0,-1
Burundi,Gabon,3,0,2,1,-3
Burundi,Gambia,2,1,1,0,-1
Burundi,Guinea,1,0,1,0,-2
Burundi,Guinea-Bissau,1,1,0,0,1
Burundi,Indonesia,2,0,1,1,-2
Burundi,Ivory Coast,3,0,3,0,-6
Burundi,Kenya,2,0,1,1,-1
Burundi,Liberia,1,1,0,0,1
Burundi,Madagascar,1,0,1,0,-1
Burundi,Malawi,2,1,0,1,1
Burundi,Mauritania,3,1,0,2,2
Burundi,Morocco,3,0,3,0,-9
Burundi,Myanmar,1,1,0,0,1
Burundi,Namibia,2,1,0,1,1
Burundi,Nigeria,1,0,1,0,-1
Burundi,Senegal,2,0,2,0,-3
Burundi,Seychelles,3,3,0,0,14
Burundi,Tanzania,3,1,0,2,1
Burundi,Tunisia,1,0,1,0,-1
Cambodia,Equatorial Guinea,1,0,1,0,-2
Cambodia,Guam,2,2,0,0,2
Cambodia,Guyana,1,0,1,0,-3
Cambodia,Hong Kong,7,1,3,3,-6
Cambodia,India,1,0,1,0,-2
Cambodia,Indonesia,2,0,2,0,-3
Cambodia,Iran,2,0,2,0,-24
Cambodia,Iraq,2,0,2,0,-7
Cambodia,Laos,1,1,0,0,3
Cambodia,Macau,1,1,0,0,4
Cambodia,Malaysia,3,0,2,1,-6
Cambodia,Mongolia,3,1,1,1,1
Cambodia,Pakistan,4,2,1,1,2
Cambodia,Philippines,1,1,0,0,1
Cambodia,Singapore,1,0,1,0,-1
Cambodia,Sri Lanka,2,0,0,2,0
Cambodia,Taiwan,1,1,0,0,1
Cambodia,Tajikistan,1,0,1,0,-1
Cambodia,Thailand,2,0,2,0,-3
Cambodia,Timor-Leste,2,2,0,0,2
Cambodia,Vietnam,2,0,2,0,-5
Cameroon,Cape Verde,5,1,2,2,0
Cameroon,China,1,1,0,0,2
Cameroon,Comoros,2,2,0,0,4
Cameroon,DR Congo,1,0,1,0,-1
Cameroon,Egypt,1,0,0,1,0
Cameroon,Equatorial Guinea,1,0,0,1,0
Cameroon,Eswatini,2,1,0,1,3
Cameroon,Ethiopia,1,1,0,0,3
Cameroon,Gabon,1,1,0,0,1
Cameroon,Gambia,2,2,0,0,3
Cameroon,Ghana,1,0,0,1,0
Cameroon,Guinea,1,0,0,1,0
Cameroon,Guinea-Bissau,1,1,0,0,2
Cameroon,Ivory Coast,3,1,1,1,0
Cameroon,Jamaica,1,0,0,1,0
Cameroon,Japan,1,0,0,1,0
Cameroon,Kenya,2,2,0,0,4
Cameroon,Libya,2,1,0,1,2
Cameroon,Malawi,2,2,0,0,6
Cameroon,Mali,1,0,0,1,0
Cameroon,Mauritius,2,2,0,0,5
Cameroon,Mexico,1,0,0,1,0
Cameroon,Morocco,1,0,1,0,-2
Cameroon,Mozambique,5,5,0,0,9
Cameroon,Namibia,4,1,1,2,0
Cameroon,Nigeria,4,1,2,1,-2
Cameroon,Panama,1,0,0,1,0
Cameroon,Russia,1,0,1,0,-1
Cameroon,Rwanda,2,1,0,1,1
Cameroon,Senegal,2,0,2,0,-3
Cameroon,Serbia,1,0,0,1,0
Cameroon,South Africa,1,1,0,0,1
Cameroon,South Korea,1,0,1,0,-1
Cameroon,South Sudan,1,0,0,1,0
Cameroon,Switzerland,1,0,1,0,-1
Cameroon,Tunisia,1,0,0,1,0
Cameroon,Uganda,1,1,0,0,3
Cameroon,Uzbekistan,1,0,1,0,-2
Cameroon,Zambia,2,1,0,1,1
Cameroon,Zimbabwe,2,1,0,1,1
Canada,Cayman Islands,1,1,0,0,11
Canada,Chile,1,0,0,1,0
Canada,Colombia,1,0,0,1,0
Canada,Costa Rica,3,2,1,0,2
Canada,Croatia,1,0,1,0,-3
Canada,Cuba,4,4,0,0,16
Canada,Curaçao,3,2,0,1,6
Canada,Ecuador,1,0,0,1,0
Canada,El Salvador,3,3,0,0,7
Canada,France,1,0,0,1,0
Canada,French Guiana,1,1,0,0,3
Canada,Guadeloupe,1,0,0,1,0
Canada,Guatemala,2,0,0,2,0
Canada,Haiti,4,3,1,0,6
Canada,Honduras,5,3,1,1,10
Canada,Iceland,2,0,1,1,-1
Canada,Ivory Coast,1,0,0,1,0
Canada,Jamaica,4,2,1,1,4
Canada,Japan,2,1,1,0,-2
Canada,Martinique,2,2,0,0,7
Canada,Mexico,6,1,3,2,-4
Canada,Morocco,1,0,1,0,-1
Canada,Netherlands,1,0,1,0,-4
Canada,Panama,4,3,1,0,5
Canada,Peru,1,1,0,0,1
Canada,Qatar,2,2,0,0,8
Canada,Republic of Ireland,1,0,0,1,0
Canada,Romania,1,1,0,0,3
Canada,Suriname,3,3,0,0,8
Canada,Trinidad and Tobago,1,1,0,0,2
Canada,Tunisia,1,0,0,1,0
Canada,Ukraine,1,1,0,0,2
Canada,United States,9,4,3,2,0
Canada,Uruguay,2,0,1,1,-2
Canada,Uzbekistan,1,1,0,0,2
Canada,Venezuela,2,1,0,1,2
Canada,Wales,1,1,0,0,1
Cape Verde,Central African Republic,2,1,0,1,1
Cape Verde,Chile,1,0,1,0,-2
Cape Verde,Comoros,1,0,1,0,-1
Cape Verde,Ecuador,1,0,1,0,-1
Cape Verde,Egypt,4,0,1,3,-3
Cape Verde,Equatorial Guinea,1,1,0,0,1
Cape Verde,Eswatini,4,3,0,1,6
Cape Verde,Ethiopia,1,1,0,0,1
Cape Verde,Finland,1,0,0,1,0
Cape Verde,Georgia,1,0,0,1,0
Cape Verde,Ghana,1,1,0,0,1
Cape Verde,Guadeloupe,1,1,0,0,2
Cape Verde,Guinea,1,0,1,0,-1
Cape Verde,Guyana,1,1,0,0,1
Cape Verde,Iran,1,0,0,1,0
Cape Verde,Lesotho,1,0,0,1,0
Cape Verde,Liberia,2,2,0,0,2
Cape Verde,Libya,2,1,0,1,1
Cape Verde,Liechtenstein,1,1,0,0,6
Cape Verde,Malaysia,2,1,0,1,3
Cape Verde,Mauritania,3,2,1,0,2
Cape Verde,Mauritius,2,2,0,0,3
Cape Verde,Morocco,1,0,0,1,0
Cape Verde,Mozambique,3,2,0,1,4
Cape Verde,Nigeria,2,0,1,1,-1
Cape Verde,Rwanda,2,0,0,2,0
Cape Verde,San Marino,1,1,0,0,2
Cape Verde,Senegal,2,0,2,0,-4
Cape Verde,Serbia,1,1,0,0,3
Cape Verde,South Africa,1,0,0,1,0
Cape Verde,Spain,1,0,0,1,0
Cape Verde,Togo,3,2,1,0,2
Cape Verde,Tunisia,1,0,1,0,-2
Cape Verde,Uruguay,1,0,0,1,0
Cascadia,Chagos Islands,1,1,0,0,3
Catalonia,Venezuela,1,1,0,0,1
Cayman Islands,Cuba,1,0,1,0,-3
Cayman Islands,Gibraltar,2,0,2,0,-6
Cayman Islands,Guadeloupe,2,0,2,0,-7
Cayman Islands,Honduras,1,0,1,0,-1
Cayman Islands,Montserrat,1,0,1,0,-1
Cayman Islands,Puerto Rico,2,0,2,0,-7
Cayman Islands,Saint Kitts and Nevis,2,0,1,1,-3
Cayman Islands,Saint Martin,2,1,1,0,-2
Cayman Islands,Suriname,1,0,1,0,-3
Cayman Islands,United States Virgin Islands,4,3,0,1,4
Central African Republic,Chad,2,2,0,0,2
Central African Republic,Comoros,2,0,2,0,-4
Central African Republic,Gabon,2,0,2,0,-3
Central African Republic,Ghana,4,0,3,1,-7
Central African Republic,Guinea,1,0,0,1,0
Central African Republic,Lesotho,2,1,1,0,1
Central African Republic,Liberia,2,0,2,0,-3
Central African Republic,Madagascar,4,2,2,0,0
Central African Republic,Mali,2,0,0,2,0
Central African Republic,Mauritania,3,1,2,0,-2
Central African Republic,Morocco,4,0,4,0,-14
Central African Republic,Niger,1,1,0,0,2
Central African Republic,Nigeria,2,1,1,0,-1
Central African Republic,Papua New Guinea,1,1,0,0,4
Central African Republic,Rwanda,2,0,2,0,-7
Central African Republic,Sudan,1,0,0,1,0
Central African Republic,Tanzania,1,0,1,0,-2
Central African Republic,Togo,1,0,0,1,0
Chad,Comoros,2,0,2,0,-3
Chad,Gambia,2,0,1,1,-1
Chad,Ghana,2,0,1,1,-5
Chad,Guinea,2,0,1,1,-1
Chad,Ivory Coast,2,0,2,0,-6
Chad,Kenya,2,0,1,1,-1
Chad,Liberia,2,1,1,0,0
Chad,Madagascar,2,0,2,0,-5
Chad,Mali,4,0,4,0,-9
Chad,Mauritius,2,2,0,0,2
Chad,Mozambique,1,0,0,1,0
Chad,Namibia,2,0,2,0,-4
Chad,Niger,1,0,1,0,-2
Chad,Sierra Leone,2,0,0,2,0
Chad,Sudan,3,0,2,1,-3
Chad,Uganda,1,0,1,0,-1
Chad,Zambia,2,0,1,1,-1
Chagos Islands,Panjab,1,0,1,0,-6
Chagos Islands,Parishes of Jersey,1,0,1,0,-7
Chameria,South Ossetia,1,0,0,1,0
Chameria,Székely Land,1,0,1,0,-1
Chameria,Sápmi,1,1,0,0,4
Chameria,Two Sicilies,1,1,0,0,2
Chile,Colombia,6,0,2,4,-6
Chile,Cuba,1,1,0,0,3
Chile,DR Congo,1,1,0,0,1
Chile,Dominican Republic,1,1,0,0,5
Chile,Ecuador,5,1,2,2,-2
Chile,El Salvador,1,1,0,0,1
Chile,France,1,0,1,0,-1
Chile,Ghana,1,0,0,1,0
Chile,Guinea,1,1,0,0,1
Chile,Haiti,1,1,0,0,1
Chile,Honduras,1,0,1,0,-1
Chile,Japan,1,1,0,0,4
Chile,Mexico,2,0,1,1,-2
Chile,Morocco,1,0,1,0,-2
Chile,New Zealand,1,0,1,0,-3
Chile,Panama,1,1,0,0,5
Chile,Paraguay,7,4,2,1,4
Chile,Peru,8,4,2,2,1
Chile,Poland,1,0,1,0,-1
Chile,Portugal,1,0,1,0,-1
Chile,Qatar,1,0,0,1,0
Chile,Russia,1,1,0,0,2
Chile,Slovakia,1,0,0,1,0
Chile,South Korea,1,0,1,0,-2
Chile,Tunisia,1,0,1,0,-2
Chile,United States,1,0,0,1,0
Chile,Uruguay,6,0,4,2,-6
Chile,Venezuela,4,2,2,0,1
China,Curaçao,1,1,0,0,2
China,Guam,2,2,0,0,14
China,Hong Kong,3,2,1,0,2
China,Indonesia,2,1,1,0,0
China,Iran,1,0,1,0,-3
China,Japan,6,0,5,1,-13
China,Kyrgyzstan,1,1,0,0,1
China,Lebanon,1,0,0,1,0
China,Malaysia,1,0,0,1,0
China,Maldives,2,2,0,0,10
China,Myanmar,2,2,0,0,7
China,New Zealand,2,0,1,1,-1
China,Oman,2,0,1,1,-2
China,Palestine,1,1,0,0,2
China,Philippines,4,3,0,1,7
China,Qatar,1,0,1,0,-1
China,Saudi Arabia,4,0,3,1,-3
China,Singapore,3,2,0,1,4
China,South Korea,5,0,5,0,-10
China,Syria,3,1,2,0,0
China,Tajikistan,2,1,0,1,1
China,Thailand,4,2,0,2,2
China,Uzbekistan,2,0,1,1,-1
China,Vietnam,3,2,1,0,1
Colombia,Costa Rica,2,2,0,0,5
Colombia,Croatia,1,0,1,0,-1
Colombia,Ecuador,6,2,2,2,-4
Colombia,France,1,0,1,0,-2
Colombia,Germany,1,1,0,0,2
Colombia,Guatemala,1,1,0,0,3
Colombia,Honduras,1,1,0,0,1
Colombia,Iraq,1,1,0,0,1
Colombia,Japan,2,2,0,0,2
Colombia,Jordan,1,1,0,0,2
Colombia,Mexico,3,3,0,0,6
Colombia,New Zealand,1,1,0,0,1
Colombia,Panama,2,2,0,0,8
Colombia,Paraguay,7,4,0,3,5
Colombia,Peru,8,4,2,2,6
Colombia,Qatar,1,1,0,0,1
Colombia,Romania,1,1,0,0,1
Colombia,Saudi Arabia,1,1,0,0,1
Colombia,South Korea,2,0,1,1,-1
Colombia,Spain,1,1,0,0,1
Colombia,United States,2,1,0,1,4
Colombia,Uruguay,6,1,2,3,-3
Colombia,Uzbekistan,1,1,0,0,2
Colombia,Venezuela,6,4,0,2,8
Comoros,Egypt,2,0,1,1,-4
Comoros,Equatorial Guinea,1,1,0,0,1
Comoros,Eswatini,1,0,0,1,0
Comoros,Ethiopia,1,1,0,0,1
Comoros,Gabon,1,0,1,0,-1
Comoros,Gambia,2,1,0,1,1
Comoros,Ghana,3,2,1,0,1
Comoros,Guinea,1,1,0,0,1
Comoros,Ivory Coast,3,0,3,0,-6
Comoros,Kazakhstan,1,0,1,0,-1
Comoros,Kenya,2,1,0,1,1
Comoros,Kosovo,1,0,1,0,-2
Comoros,Lesotho,2,2,0,0,3
Comoros,Madagascar,5,1,3,1,-3
Comoros,Malawi,3,0,3,0,-4
Comoros,Maldives,1,1,0,0,3
Comoros,Mali,3,0,2,1,-6
Comoros,Mauritius,2,1,1,0,-1
Comoros,Mayotte,2,0,1,1,-2
Comoros,Morocco,3,0,3,0,-6
Comoros,Namibia,3,2,0,1,5
Comoros,Oman,1,0,1,0,-1
Comoros,Palestine,1,0,1,0,-4
Comoros,Réunion,2,1,0,1,1
Comoros,Saudi Arabia,1,0,1,0,-2
Comoros,Seychelles,3,3,0,0,10
Comoros,Sierra Leone,1,1,0,0,2
Comoros,Togo,4,1,1,2,-1
Comoros,Tunisia,3,1,1,1,0
Comoros,Uganda,1,1,0,0,4
Comoros,Yemen,1,0,0,1,0
Comoros,Zambia,4,0,2,2,-2
Comoros,Zimbabwe,1,0,1,0,-2
Congo,Eswatini,2,1,0,1,2
Congo,Gabon,1,0,0,1,0
Congo,Gambia,3,1,1,1,0
Congo,Guinea-Bissau,2,1,1,0,0
Congo,Madagascar,1,0,0,1,0
Congo,Mali,2,0,2,0,-6
Congo,Mauritania,1,0,1,0,-2
Congo,Morocco,2,0,2,0,-7
Congo,Namibia,2,0,0,2,0
Congo,Niger,2,1,1,0,-1
Congo,Senegal,4,0,3,1,-6
Congo,Sierra Leone,1,0,1,0,-1
Congo,South Africa,2,0,1,1,-5
Congo,South Sudan,4,2,2,0,0
Congo,Tanzania,1,0,0,1,0
Congo,Thailand,1,0,0,1,0
Congo,Togo,2,0,1,1,-1
Congo,Uganda,2,0,2,0,-3
Congo,Zambia,2,0,2,0,-4
Congo,Zimbabwe,1,0,1,0,-2
Cook Islands,New Caledonia,1,0,1,0,-8
Cook Islands,Papua New Guinea,1,0,1,0,-3
Cook Islands,Samoa,2,0,2,0,-4
Cook Islands,Solomon Islands,1,0,1,0,-2
Cook Islands,Tahiti,2,0,2,0,-11
Cook Islands,Tonga,3,2,1,0,0
Costa Rica,Curaçao,3,1,0,2,1
Costa Rica,Dominican Republic,1,1,0,0,1
Costa Rica,Ecuador,1,0,1,0,-2
Costa Rica,El Salvador,5,3,0,2,4
Costa Rica,England,1,0,1,0,-3
Costa Rica,Germany,1,0,1,0,-2
Costa Rica,Grenada,1,1,0,0,3
Costa Rica,Guadeloupe,2,2,0,0,5
Costa Rica,Guatemala,4,1,2,1,1
Costa Rica,Haiti,5,0,2,3,-2
Costa Rica,Honduras,6,2,0,4,3
